session_uid|sched_start|start_actual|len_min|setting|session_state|session_label|org_name|program_name|group_size|n_present|n_absent|subject|tutor_uid|tutor_ok|session_notes|skill_list|student_uid|roster_state|present_flag|join_ts|leave_ts|mins_attended|school_uid|school_name|grade|section_label|course_name|exported_at
a6b0864f-afa0-4b7d-b5c2-6001d22d01ab|12/04/2025 16:20|12/04/2025 16:20|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||c3ea1eae-9f9f-4ea3-8237-d66cbe7addbf|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
a6b0864f-afa0-4b7d-b5c2-6001d22d01ab|12/04/2025 16:20|12/04/2025 16:20|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||2954b82f-d602-46bd-bde1-4bdbcba364cf|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
508832ab-2f28-45e2-af2b-6b93ceb55732|12/09/2025 16:20|12/09/2025 16:22|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|||89f3a3a9-b9e2-4be1-8439-785bd5743b9e|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
508832ab-2f28-45e2-af2b-6b93ceb55732|12/09/2025 16:20|12/09/2025 16:22|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|||c3ea1eae-9f9f-4ea3-8237-d66cbe7addbf|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
508832ab-2f28-45e2-af2b-6b93ceb55732|12/09/2025 16:20|12/09/2025 16:22|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|||2954b82f-d602-46bd-bde1-4bdbcba364cf|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
4a030dcb-cbb4-4b20-9e27-3c630579496b|12/11/2025 16:20|12/11/2025 16:18|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||89f3a3a9-b9e2-4be1-8439-785bd5743b9e|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
4a030dcb-cbb4-4b20-9e27-3c630579496b|12/11/2025 16:20|12/11/2025 16:18|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||c3ea1eae-9f9f-4ea3-8237-d66cbe7addbf|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
4a030dcb-cbb4-4b20-9e27-3c630579496b|12/11/2025 16:20|12/11/2025 16:18|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"||2954b82f-d602-46bd-bde1-4bdbcba364cf|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
214b8624-a0f9-44dd-9db4-b4d3e290d96a|12/16/2025 16:20|12/16/2025 16:22|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Ac​ademy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"||89f3a3a9-b9e2-4be1-8439-785bd5743b9e|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
214b8624-a0f9-44dd-9db4-b4d3e290d96a|12/16/2025 16:20|12/16/2025 16:22|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Ac​ademy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"||c3ea1eae-9f9f-4ea3-8237-d66cbe7addbf|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
214b8624-a0f9-44dd-9db4-b4d3e290d96a|12/16/2025 16:20|12/16/2025 16:22|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 4:20pm|Fenwick Hollow Ac​ademy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bbf665fc-9b98-4a97-b043-ec159d4e582e|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"||2954b82f-d602-46bd-bde1-4bdbcba364cf|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|ALGEBRA I - ABARA - 8|Algebra I|2026-01-05 06:00:00
8f25caf0-1aad-4fd9-b553-136548df515a|12/17/2025 14:05|12/17/2025 14:04|30|IN PERSON|COMPLETED|Ivybrook - 6th Grade - 2:05pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring: Ivybrook (In Person)|3|2|1|MATH|45ec9f13-5853-4909-8d42-22f6260ff08d|1|||a6c8aa04-b3bb-4d72-9af9-e1e7d6b86725|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|6|MATH 06 - GUTIERREZ - 2|MATH 06|2026-01-05 06:00:00
8f25caf0-1aad-4fd9-b553-136548df515a|12/17/2025 14:05|12/17/2025 14:04|30|IN PERSON|COMPLETED|Ivybrook - 6th Grade - 2:05pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring: Ivybrook (In Person)|3|2|1|MATH|45ec9f13-5853-4909-8d42-22f6260ff08d|1|||646c790a-414c-48e4-9af3-561f6181725c|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|6|MATH 06 - GUTIERREZ - 2|MATH 06|2026-01-05 06:00:00
8f25caf0-1aad-4fd9-b553-136548df515a|12/17/2025 14:05|12/17/2025 14:04|30|IN PERSON|COMPLETED|Ivybrook - 6th Grade - 2:05pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring: Ivybrook (In Person)|3|2|1|MATH|45ec9f13-5853-4909-8d42-22f6260ff08d|1|||5959bf8e-110f-45ca-af4e-5ecba10e749f|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|6|MATH 06 - GUTIERREZ - 2|MATH 06|2026-01-05 06:00:00
210a5699-dc56-4989-8141-44d53ab4e042|12/19/2025 14:05|12/19/2025 14:07|30|IN PERSON|COMPLETED|Ivybrook - 6th Grade - 2:05pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring: Ivybrook (In Person)|3|3|0|MATH|45ec9f13-5853-4909-8d42-22f6260ff08d|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||a6c8aa04-b3bb-4d72-9af9-e1e7d6b86725|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|6|MATH 06 - GUTIERREZ - 2|MATH 06|2026-01-05 06:00:00
210a5699-dc56-4989-8141-44d53ab4e042|12/19/2025 14:05|12/19/2025 14:07|30|IN PERSON|COMPLETED|Ivybrook - 6th Grade - 2:05pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring: Ivybrook (In Person)|3|3|0|MATH|45ec9f13-5853-4909-8d42-22f6260ff08d|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||646c790a-414c-48e4-9af3-561f6181725c|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|6|MATH 06 - GUTIERREZ - 2|MATH 06|2026-01-05 06:00:00
210a5699-dc56-4989-8141-44d53ab4e042|12/19/2025 14:05|12/19/2025 14:07|30|IN PERSON|COMPLETED|Ivybrook - 6th Grade - 2:05pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring: Ivybrook (In Person)|3|3|0|MATH|45ec9f13-5853-4909-8d42-22f6260ff08d|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||5959bf8e-110f-45ca-af4e-5ecba10e749f|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|6|MATH 06 - GUTIERREZ - 2|MATH 06|2026-01-05 06:00:00
2fbafd44-e21a-42fe-976f-4c200fab8417|12/01/2025 15:50|12/01/2025 15:52|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1||7.3B Write equations to represent proportional relationships|bf816b43-ce6f-43d5-91e9-ee8fd37f2435|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
2fbafd44-e21a-42fe-976f-4c200fab8417|12/01/2025 15:50|12/01/2025 15:52|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1||7.3B Write equations to represent proportional relationships|325c2bcf-3740-4353-acce-179f2da83341|ACCEPTED|1|12/01/2025 15:55|12/01/2025 16:18|23.0|b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
2fbafd44-e21a-42fe-976f-4c200fab8417|12/01/2025 15:50|12/01/2025 15:52|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1||7.3B Write equations to represent proportional relationships|dfd8e82d-29f5-4782-9cc3-95089bfde2b0|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
cb288295-40bb-4ba7-a379-175427a244cb|12/03/2025 15:50|12/03/2025 15:49|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|3|0|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||bf816b43-ce6f-43d5-91e9-ee8fd37f2435|ACCEPTED|1|12/03/2025 15:49|12/03/2025 16:18|29.0|b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
cb288295-40bb-4ba7-a379-175427a244cb|12/03/2025 15:50|12/03/2025 15:49|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|3|0|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||325c2bcf-3740-4353-acce-179f2da83341|ACCEPTED|1|12/03/2025 15:52|12/03/2025 16:19|27.0|b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
cb288295-40bb-4ba7-a379-175427a244cb|12/03/2025 15:50|12/03/2025 15:49|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|3|0|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||dfd8e82d-29f5-4782-9cc3-95089bfde2b0|ACCEPTED|1|12/03/2025 15:52|12/03/2025 16:22|30.0|b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
39b858f8-5e3b-4058-b0f5-5db8ecc737c0|12/08/2025 15:50|12/08/2025 15:49|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|3|0|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|8.8(C) Model and solve equations with variables on both sides|bf816b43-ce6f-43d5-91e9-ee8fd37f2435|ACCEPTED|1|12/08/2025 15:56|12/08/2025 16:25|29.0|b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
39b858f8-5e3b-4058-b0f5-5db8ecc737c0|12/08/2025 15:50|12/08/2025 15:49|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|3|0|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|8.8(C) Model and solve equations with variables on both sides|325c2bcf-3740-4353-acce-179f2da83341|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
39b858f8-5e3b-4058-b0f5-5db8ecc737c0|12/08/2025 15:50|12/08/2025 15:49|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|3|0|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|8.8(C) Model and solve equations with variables on both sides|dfd8e82d-29f5-4782-9cc3-95089bfde2b0|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
8d29b91d-b976-4bee-ab30-34b03d38ae6d|12/10/2025 15:50|12/10/2025 15:50|30|ONLINE|MISSED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|0|3|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|||bf816b43-ce6f-43d5-91e9-ee8fd37f2435|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
8d29b91d-b976-4bee-ab30-34b03d38ae6d|12/10/2025 15:50|12/10/2025 15:50|30|ONLINE|MISSED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|0|3|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|||325c2bcf-3740-4353-acce-179f2da83341|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
8d29b91d-b976-4bee-ab30-34b03d38ae6d|12/10/2025 15:50|12/10/2025 15:50|30|ONLINE|MISSED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|0|3|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|||dfd8e82d-29f5-4782-9cc3-95089bfde2b0|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
acb87ba1-4358-4ee7-8526-1c559aa646b6|12/15/2025 15:50|12/15/2025 15:48|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"||bf816b43-ce6f-43d5-91e9-ee8fd37f2435|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
acb87ba1-4358-4ee7-8526-1c559aa646b6|12/15/2025 15:50|12/15/2025 15:48|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"||325c2bcf-3740-4353-acce-179f2da83341|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
acb87ba1-4358-4ee7-8526-1c559aa646b6|12/15/2025 15:50|12/15/2025 15:48|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|1|2|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"||dfd8e82d-29f5-4782-9cc3-95089bfde2b0|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
f171a61c-ce26-4244-bf25-a1b29fcc135a|12/17/2025 15:50|12/17/2025 15:52|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.10(A) Model and solve one-variable, one-step equations|bf816b43-ce6f-43d5-91e9-ee8fd37f2435|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
f171a61c-ce26-4244-bf25-a1b29fcc135a|12/17/2025 15:50|12/17/2025 15:52|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.10(A) Model and solve one-variable, one-step equations|325c2bcf-3740-4353-acce-179f2da83341|NO_SHOW|0||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
f171a61c-ce26-4244-bf25-a1b29fcc135a|12/17/2025 15:50|12/17/2025 15:52|30|ONLINE|COMPLETED|Ivybrook - 9th Grade - 3:50pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|3|2|1|MATH|bcb811f4-2f29-49eb-a85d-c728192f99b0|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|6.10(A) Model and solve one-variable, one-step equations|dfd8e82d-29f5-4782-9cc3-95089bfde2b0|ACCEPTED|1||||b63b855d-5367-4ea8-a331-b94f3b48802d|Ivybrook MS|9|6169/221 - Algebra I-[01B]|Algebra I|2026-01-05 06:00:00
ebdbcba7-fcd5-4f1e-9ca2-3241a03580f1|12/09/2025 16:20|12/09/2025 16:21|30|ONLINE|COMPLETED|Rushlight - 6th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|9ffb6409-9326-4e05-9f91-b1a89d4544dd|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||f03ad5c7-84e0-47ab-8aef-2c9b9811a15c|NO_SHOW|0||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|6|MATH 6 - ABARA - 1|Math 6|2026-01-05 06:00:00
ebdbcba7-fcd5-4f1e-9ca2-3241a03580f1|12/09/2025 16:20|12/09/2025 16:21|30|ONLINE|COMPLETED|Rushlight - 6th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|9ffb6409-9326-4e05-9f91-b1a89d4544dd|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||b1bcb5bb-4f29-4296-8fe1-f9d102fd4266|ACCEPTED|1||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|6|MATH 6 - ABARA - 1|Math 6|2026-01-05 06:00:00
4c4f6680-c190-409a-937b-ba914e26e8a0|12/11/2025 16:20|12/11/2025 16:21|30|ONLINE|MISSED|Rushlight - 6th Grade - 4:20pm|Fenwick Hollow Ac​ademy- SummitSteps|Summit Steps Tutoring Program: 30min|2|0|2|MATH|9ffb6409-9326-4e05-9f91-b1a89d4544dd|1|||f03ad5c7-84e0-47ab-8aef-2c9b9811a15c|NO_SHOW|0||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|6|MATH 6 - ABARA - 1|Math 6|2026-01-05 06:00:00
4c4f6680-c190-409a-937b-ba914e26e8a0|12/11/2025 16:20|12/11/2025 16:21|30|ONLINE|MISSED|Rushlight - 6th Grade - 4:20pm|Fenwick Hollow Ac​ademy- SummitSteps|Summit Steps Tutoring Program: 30min|2|0|2|MATH|9ffb6409-9326-4e05-9f91-b1a89d4544dd|1|||b1bcb5bb-4f29-4296-8fe1-f9d102fd4266|NO_SHOW|0||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|6|MATH 6 - ABARA - 1|Math 6|2026-01-05 06:00:00
eadad5de-d4ee-4910-8c6d-23973a8f09a3|12/16/2025 16:20|12/16/2025 16:18|30|ONLINE|COMPLETED|Rushlight - 6th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|9ffb6409-9326-4e05-9f91-b1a89d4544dd|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"||f03ad5c7-84e0-47ab-8aef-2c9b9811a15c|NO_SHOW|0||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|6|MATH 6 - ABARA - 1|Math 6|2026-01-05 06:00:00
eadad5de-d4ee-4910-8c6d-23973a8f09a3|12/16/2025 16:20|12/16/2025 16:18|30|ONLINE|COMPLETED|Rushlight - 6th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|9ffb6409-9326-4e05-9f91-b1a89d4544dd|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"||b1bcb5bb-4f29-4296-8fe1-f9d102fd4266|ACCEPTED|1||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|6|MATH 6 - ABARA - 1|Math 6|2026-01-05 06:00:00
5b4878a9-f639-4616-8b7d-4f1ae1d6a776|12/18/2025 16:20|12/18/2025 16:22|30|ONLINE|COMPLETED|Rushlight - 6th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|9ffb6409-9326-4e05-9f91-b1a89d4544dd|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations|f03ad5c7-84e0-47ab-8aef-2c9b9811a15c|ACCEPTED|1||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|6|MATH 6 - ABARA - 1|Math 6|2026-01-05 06:00:00
5b4878a9-f639-4616-8b7d-4f1ae1d6a776|12/18/2025 16:20|12/18/2025 16:22|30|ONLINE|COMPLETED|Rushlight - 6th Grade - 4:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring Program: 30min|2|1|1|MATH|9ffb6409-9326-4e05-9f91-b1a89d4544dd|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|6.10(A) Model and solve one-variable, one-step equations|b1bcb5bb-4f29-4296-8fe1-f9d102fd4266|NO_SHOW|0||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|6|MATH 6 - ABARA - 1|Math 6|2026-01-05 06:00:00
41739b76-55ac-494f-90ec-a7bb9728b664|12/03/2025 15:20|12/03/2025 15:22|30|ONLINE|COMPLETED|Rushlight - 8th Grade - 3:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring: Rushlight|3|2|1|MATH|01520c9f-f425-405c-a478-e3fb39a4ff7c|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||ec5107e0-7428-48ad-a691-dde393530a21|NO_SHOW|0||||81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|8|6228/152 - Math 8-[06D]|Math 8|2026-01-05 06:00:00
41739b76-55ac-494f-90ec-a7bb9728b664|12/03/2025 15:20|12/03/2025 15:22|30|ONLINE|COMPLETED|Rushlight - 8th Grade - 3:20pm|Fenwick Hollow Academy- SummitSteps|Summit Steps Tutoring: Rushlight|3|2|1|MATH|01520c9f-f425-405c-a478-e3fb39a4ff7c|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||bbc8510c-fa43-4157-af3f-c1c2d8a28de2|ACCEPTED|1|12/03/2025 15:25|12/03/2025 15:47|22.0|81125886-d461-41cb-a4dd-d3ace8f07b57|Rushlight MS|8|6228/152 - Math 8-[06D]|Math 8|2026-01-05 06:00:00
